Last Name,Title,First Name,FALSE,gender,age,class,embarked,country,ticketno,fare,sibsp,parch,survived,Role,Ticket,LifeBoat,Relationships,Child,BodyRecoverBoad
Mcgee,Mr.,Patrick,TRUE,male,,,,,,,,,,,,,Married,,
Mcgonigal,Mr.,William,TRUE,male,,,,,,,,,,,,,Married,,
Mcgough,Mr.,James Robert,FALSE,male,35,1st,S,Ireland,17473,26.0509,0,0,yes,1st Class Passenger,"17473
£26 5s 9d",7,Married,,
Mcgough,Mr.,George Francis 'Paddy' (Francis),FALSE,male,36,deck crew,S,Ireland,NA,NA,NA,NA,yes,,,9,Married,,
Mcgovern,Miss.,Mary,FALSE,female,,,,,,,,,,,,,Unmarried,,
Mcgowan,Miss.,Anna Louise,FALSE,female,17,3rd,Q,United States,330923,8,0,0,yes,,,,Unmarried,,
Mcgowan,Miss.,Catherine,FALSE,female,42,3rd,Q,Ireland,9232,7.15,0,0,no,,,,Unmarried,,
Mcgrady,Mr.,James,FALSE,male,27,victualling crew,S,England,NA,NA,NA,NA,no,Victualling Crew,,,Unmarried,,SS Algerine.
Mcgreevy,Mr.,Richard,TRUE,male,,,,,,,,,,,,,Married,,
Mcgrogan,Mr.,John,TRUE,male,,,,,,,,,,,,,Married,,
Mcilroy,Mr.,Bernard,TRUE,male,,,,,,,,,,,,,Married,,
Mcilroy,Mr.,James,TRUE,male,,,,,,,,,,,,,Married,,
Mcilroy,Mr.,Robert David,TRUE,male,,,,,,,,,,,,,Married,,
Mcinerney,Mr.,Thomas,FALSE,male,38,engineering crew,S,England,NA,NA,NA,NA,no,,,,Widowed,,
Mcintyre,Mr.,William,FALSE,male,21,engineering crew,S,England,NA,NA,NA,NA,yes,Engineering Crew,,A*,Unmarried,,
Mckane,Mr.,Peter Daniel,FALSE,male,46,2nd,S,Channel Islands,28403,26,0,0,no,,,,Unmarried,,
Mckay,Mr.,Charles Donald,FALSE,male,30,victualling crew,B,England,NA,NA,NA,NA,yes,,,11,Married,,
Mckenna,Mr.,Barney,TRUE,male,,,,,,,,,,,,,Married,,
Mckinney,Mr.,Peter,TRUE,male,,,,,,,,,,,,,Unmarried,,
Mckinstry,Mr.,Charles Frederick,TRUE,male,,,,,,,,,,,,,Married,,
Mclaren,Mrs.,Hypatia,FALSE,female,40,victualling crew,S,England,NA,NA,NA,NA,yes,,,5,Married,,
Mcmahon,Mr.,Martin,FALSE,male,19,3rd,Q,Ireland,370372,7.15,0,0,no,,,,Unmarried,,
Mcmicken,Mr.,Arthur,FALSE,male,23,victualling crew,B,England,NA,NA,NA,NA,yes,,,11,Unmarried,,
Mcmicken,Mr.,Benjamin Tucker,FALSE,male,21,victualling crew,B,England,NA,NA,NA,NA,no,,,,Unmarried,,
Mcmillen,Mr.,Samuel,TRUE,male,,,,,,,,,,,,,Unmarried,,
Mcmillen,Mr.,William John,TRUE,male,,,,,,,,,,,,,Married,,
Mcmullan,Mr.,Richard,TRUE,male,,,,,,,,,,,,,Unmarried,,
Mcmullin,Mr.,John Richard,FALSE,male,36,victualling crew,B,England,NA,NA,NA,NA,no,,,,Unmarried,,
Mcmurray,Mr.,William,FALSE,male,44,victualling crew,B,England,NA,NA,NA,NA,no,,,,Married,,
Mcnamee,Mr.,Neal,FALSE,male,27,3rd,S,England,376566,16.02,1,0,no,,,,Married,,
Mcnamee,Mrs.,Eileen,FALSE,female,19,3rd,S,England,376566,16.02,1,0,no,,,,Married,,Cable Ship MacKay Bennett
Mcneill,Miss.,Bridget,FALSE,female,32,3rd,Q,Ireland,370368,7.15,0,0,no,,,,Unmarried,,
Mcquillan,Mr.,William,FALSE,male,26,engineering crew,B,Northern Ireland,NA,NA,NA,NA,no,,,,Married,,Cable Ship MacKay Bennett
Mcrae,Mr.,William Alexander,FALSE,male,32,engineering crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Mcreynolds,Mr.,William Thomas Carson,TRUE,male,,,,,,,,,,,,,Unmarried,,
Meanwell,Mrs.,Marian,FALSE,female,62,3rd,S,England,392087,8.01,0,0,no,,,,Married,,
Meehan,Mr.,John,FALSE,male,22,3rd,Q,Ireland,3130,7.15,0,0,no,,,,,,
Meek,Mrs.,Annie Louisa,FALSE,female,32,3rd,S,England,343095,8.01,0,0,no,,,,Married,,
Meisnere,Mr.,Simon,TRUE,male,,,,,,,,,,,,,Married,,
Mellinger (Mellenger),Miss.,Violet Madeline,FALSE,female,13,2nd,S,England,250644,19.1,0,1,yes,,,14,,,
Mellinger (Mellenger),Mrs.,Elizabeth Anne,FALSE,female,42,2nd,S,England,250644,19.1,0,1,yes,,,14,Married,,
Mellor,Mr.,Arthur,FALSE,male,34,victualling crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Mellors,Mr.,William John,FALSE,male,19,2nd,S,England,751,10.1,0,0,yes,2nd Class Passenger,"SW/PP 751
£10 10s",A,,,
Meo (martino),Mr.,Alfonzo,FALSE,male,48,3rd,S,Italy,11206,8.01,0,0,no,,,,Married,,Cable Ship MacKay Bennett
Mernagh,Mr.,Robert,FALSE,male,28,3rd,Q,Ireland,368703,7.15,0,0,no,,,,Unmarried,,
Meyer,Mrs.,Leila,FALSE,female,25,1st,C,United States,17604,82.0305,1,0,yes,1st Class Passenger,"17604
£82 3s 5d",6,Married,,
Meyer,Mr.,Edgar Joseph,FALSE,male,28,1st,C,United States,17604,82.0305,1,0,no,,,,Married,,
Meyer,Mr.,August,FALSE,male,31,2nd,S,England,248723,13,0,0,no,,,,,,
Middleton,Mr.,Alfred Pirrie,FALSE,male,27,engineering crew,B,Ireland,NA,NA,NA,NA,no,,,,Unmarried,,
Middleton,Mr.,Mark Victor,FALSE,male,28,victualling crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Midtsjø,Mr.,Karl Albert,FALSE,male,21,3rd,S,Norway,345501,7.1506,0,0,yes,,,15,Unmarried,,
Mihoff,Mr.,Stoytcho,FALSE,male,28,3rd,S,Bulgaria,349207,7.1711,0,0,no,,,,,,
Miles,Mr.,Frank,FALSE,male,23,3rd,S,England,359306,8.01,0,0,no,,,,,,
Milford,Mr.,Daniel,TRUE,male,,,,,,,,,,,,,Unmarried,,
Milford,Mr.,George,FALSE,male,28,engineering crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Millar,Mr.,Robert,FALSE,male,26,engineering crew,B,Scotland,NA,NA,NA,NA,no,,,,Unmarried,,
Millar,Mr.,Thomas,FALSE,male,32,engineering crew,B,Northern Ireland,NA,NA,NA,NA,no,,,,Widowed,,
Miller,Mr.,William Middleton,TRUE,male,,,,,,,,,,,,,Married,,
Millet,Mr.,Francis Davis,FALSE,male,65,1st,C,United States,13509,26.11,0,0,no,,,,Married,,Cable Ship MacKay Bennett
Milling,Mr.,Jacob Christian,FALSE,male,48,2nd,S,Denmark,234360,13,0,0,no,,,,Married,,Cable Ship MacKay Bennett
Mills,Mr.,Christopher,FALSE,male,51,victualling crew,S,England,NA,NA,NA,NA,yes,Victualling Crew,,C*,Married,,
Minahan,Miss.,Ida Daisy,TRUE,female,,,,,,,,,,,,14,Unmarried,,
Minahan,Mrs.,Lillian Mae,TRUE,female,,,,,,,,,,,,14,Married,,
Minahan,Dr.,William Edward,FALSE,male,44,1st,Q,United States,19928,90,2,0,no,,,,Married,,Cable Ship MacKay Bennett
Minahan,Miss.,Daisy E.,FALSE,female,33,1st,Q,United States,19928,90,1,0,yes,,,,,,
Mineff,Mr.,Ivan,FALSE,male,24,3rd,S,NA,349233,7.1711,0,0,no,,,,,,
Minkoff,Mr.,Lazar,FALSE,male,21,3rd,S,Bulgaria,349211,7.1711,0,0,no,,,,,,
Mintram,Mr.,William,FALSE,male,46,engineering crew,S,England,NA,NA,NA,NA,no,,,,Widowed,,
Mishellany (Mish'alānī),Mr.,Abraham Mansoor (Ibrāhīm Mansūr),FALSE,male,53,victualling crew,B,Lebanon,NA,NA,NA,NA,no,,,,Married,,
Mitchell,Mr.,Henry Michael,FALSE,male,72,2nd,S,England,24580,10.1,0,0,no,,,,Widowed,,
Mitchell,Mr.,Lorenzo Horace,TRUE,male,,,,,,,,,,,,,Unmarried,,
Mitkoff,Mr.,Mito,FALSE,male,23,3rd,S,NA,349221,7.1711,0,0,no,,,,,,
Mock,Mr.,Philipp Edmund,FALSE,male,30,1st,C,United States,13236,57.15,1,0,yes,,,,Unmarried,,
Mockler,Miss.,Ellen Mary,FALSE,female,23,3rd,Q,Ireland,330980,7.1707,0,0,yes,,,,Unmarried,,
Moen,Mr.,Sigurd Hansen,FALSE,male,27,3rd,S,Norway,348123,7.13,0,0,no,3rd Class Passenger,"348123
£7 13s",,Unmarried,,SS Minia.
Molson,Mr.,Harry Markland,FALSE,male,55,1st,S,Canada,113787,30.1,0,0,no,,,,Unmarried,,
Monrós,Sr.,Joan Javier,FALSE,male,20,restaurant staff,S,Spain,NA,NA,NA,NA,no,,,,Unmarried,,Cable Ship MacKay Bennett
Monteverdi,Mr.,Giovanni,TRUE,male,,,,,,,,,,,,,Unmarried,,
Montvila,Fr.,Juozas,FALSE,male,27,2nd,S,England,211536,13,0,0,no,,,,Unmarried,,
Moody,Mr.,James Paul,FALSE,male,24,deck crew,B,England,NA,NA,NA,NA,no,,,,Unmarried,,
Moor,Master.,Meier,FALSE,male,7,3rd,S,NA,392096,12.0906,0,1,yes,,,,,,
Moor,Mrs.,Beila,FALSE,female,29,3rd,S,NA,392096,12.0906,0,1,yes,,,,,,
Moore,Mr.,George Alfred,FALSE,male,32,deck crew,S,England,NA,NA,NA,NA,yes,,,3,Married,,
Moore,Mr.,J.,TRUE,male,,,,,,,,,,,,3,,,
Moore,Mr.,Alfred Ernest,FALSE,male,39,victualling crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Moore,Mr.,Clarence,TRUE,male,,,,,,,,,,,,,Married,,
Moore,Mr.,Leonard Charles,FALSE,male,19,3rd,S,England,54510,8.01,0,0,no,,,,Unmarried,,
Moore,Mr.,Ralph,FALSE,male,22,engineering crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Moores,Mr.,Richard Henry,FALSE,male,44,engineering crew,S,England,NA,NA,NA,NA,no,,,,Widowed,,
Moran,Miss.,Bridget (Bertha),TRUE,female,,,,,,,,,,,,15,Unmarried,,
Moran,Mr.,Daniel J.,FALSE,male,28,3rd,Q,Ireland,371110,24.03,1,0,no,,,,Unmarried,,
Moraweck,Dr.,Ernest,FALSE,male,54,2nd,S,United States,29011,14,0,0,no,,,,Widowed,,
Morgan,Mr.,Arthur Herbert,FALSE,male,27,engineering crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Morgan,Mr.,Patrick,TRUE,male,,,,,,,,,,,,,Married,,
Morgan,Mr.,Thomas A.,FALSE,male,26,engineering crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,Cable Ship MacKay Bennett
Morgan (bird),Mr.,Charles Frederick,FALSE,male,42,victualling crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Morley,Mr.,Henry Samuel,FALSE,male,38,2nd,S,England,250655,26,0,0,no,,,,Married,,
Morley,Mr.,William,FALSE,male,34,3rd,S,England,364506,8.01,0,0,no,,,,Unmarried,,
Morris,Mr.,Frank Herbert,FALSE,male,28,victualling crew,B,England,NA,NA,NA,NA,yes,,,14,Unmarried,,
Morris,Mr.,William Edward,FALSE,male,23,engineering crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Morris,Mr.,Arthur,FALSE,male,30,engineering crew,S,England,NA,NA,NA,NA,no,,,,,,
Morrow,Mr.,Thomas Rowan,FALSE,male,30,3rd,Q,Ireland,372622,7.15,0,0,no,,,,Unmarried,,
Moss,Mr.,Albert Johan,FALSE,male,29,3rd,S,Norway,312991,7.1506,0,0,yes,,,,Unmarried,,
Moss,Mr.,William,FALSE,male,36,victualling crew,B,England,NA,NA,NA,NA,no,,,,Married,,
Moussa,Mrs.,Mantoura Boulos,FALSE,female,35,3rd,C,Lebanon,2626,7.0407,0,0,yes,,,,,,
Moutal,Mr.,Rahamin Haim,FALSE,male,28,3rd,S,England,374746,8.01,0,0,no,,,,Married,,
Moyes,Mr.,William Young,FALSE,male,24,engineering crew,B,Scotland,NA,NA,NA,NA,no,,,,Unmarried,,
Mubārik,Master.,Halīm,FALSE,male,4,3rd,C,Lebanon,2661,15.0411,1,1,yes,,,14,,,
Mubārik,Master.,Jirjis,FALSE,male,7,3rd,C,Lebanon,2661,15.0411,1,1,yes,,,14,,,
Mubārik,Mrs.,Amīnah,FALSE,female,25,3rd,C,Lebanon,2661,15.0411,0,2,yes,,,14,Married,,
Mudd,Mr.,Thomas Cupper,FALSE,male,17,2nd,S,England,3,10.1,0,0,no,,,,Unmarried,,
Mulholland,Mr.,Joseph,TRUE,male,,,,,,,,,,,,,Unmarried,,
Müller,Mr.,Ludwig,FALSE,male,37,victualling crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Mullholland,Mr.,Daniel,TRUE,male,,,,,,,,,,,,,Widowed,,
Mullin,Miss.,Mary,TRUE,female,,,,,,,,,,,,,Unmarried,,
Mullin,Miss.,Catherine (Kate),FALSE,female,21,3rd,Q,Ireland,35852,7.1408,0,0,yes,,,,Unmarried,,
Mullin,Mr.,Thomas,FALSE,male,20,victualling crew,S,Scotland,NA,NA,NA,NA,no,Victualling Crew,,,Unmarried,,SS Minia.
Mulvihill,Miss.,Bridget Elizabeth (Bertha),TRUE,female,,,,,,,,,,,,10,Engaged,,
Murdlin,Mr.,Joseph,FALSE,male,22,3rd,S,England,3235,8.01,0,0,no,,,,Unmarried,,
Murdoch,Mr.,William McMaster,FALSE,male,39,deck crew,B,Scotland,NA,NA,NA,NA,no,,,,Married,,
Murdock,Mr.,William John,TRUE,male,,,,,,,,,,,,D,Married,,
Murphy,Miss.,Kate,TRUE,female,,,,,,,,,,,,,,,
Murphy,Miss.,Margaret,FALSE,female,,,,,,,,,,,,,Unmarried,,
Murphy,Miss.,Nora,TRUE,female,31,3rd,Q,Ireland,36568,15.1,0,0,yes,,,,Unmarried,,
Murphy,Miss.,Catherine (Kate),FALSE,female,18,3rd,Q,Ireland,367230,15.1,1,0,yes,,,,Unmarried,,
Muslamānī,Mrs.,Fatīmah Muhammad,FALSE,female,22,3rd,C,Lebanon,2649,7.0406,0,0,yes,,,,Unmarried,,
Myhrman,Mr.,Pehr Fabian Oliver Malkolm,FALSE,male,18,3rd,S,Sweden,347078,7.15,0,0,no,,,,Unmarried,,
Myles,Mr.,Thomas Francis,FALSE,male,63,2nd,Q,Ireland,240276,9.1309,0,0,no,,,,Married,,
Naidenoff,Mr.,Penko,FALSE,male,22,3rd,S,Bulgaria,349206,7.1711,0,0,no,,,,,,
Najib kiamie (Najīb qiyāmah),Miss.,Adele (Adāl),FALSE,female,15,3rd,C,Lebanon,2667,7.0406,0,0,yes,,,,Unmarried,,
Nakhli,Mr.,Toufik,FALSE,male,17,3rd,C,Lebanon,2641,7.0407,0,0,no,,,,,,
Nakid,Miss.,Maria,FALSE,female,1,3rd,C,Lebanon,2653,15.141,0,2,yes,,,,,,
Nakid,Mr.,Sa'īd Antūn,TRUE,male,,,,,,,,,,,,,Married,,
Nakid,Mrs.,Wadi'ah,TRUE,female,,,,,,,,,,,,,Married,,
Nancarrow,Mr.,William Henry,FALSE,male,36,3rd,S,England,3338,8.01,0,0,no,,,,Married,,
Nankoff,Mr.,Minko,FALSE,male,32,3rd,S,NA,349218,7.1711,0,0,no,,,,,,
Nannini,Mr.,Francesco Luigi Arcangelo,TRUE,male,,,,,,,,,,,,,Married,,
Nasr 'almā,Mr.,Mustafà,FALSE,male,20,3rd,C,Lebanon,2652,7.0407,0,0,no,,,,Unmarried,,
Naṣr allāh,Mr.,Niqūlā Khalīl,TRUE,male,,,,,,,,,,,,,Married,,Cable Ship MacKay Bennett
Naṣr allāh,Mrs.,Adāl,TRUE,female,,,,,,,,,,,,,Married,,
Naṣr allāh,Mrs.,Zād,TRUE,female,,,,,,,,,,,,,Married,,
Nasser,Mr.,Nicholas,FALSE,male,28,2nd,C,United States,237736,30.0105,1,0,no,,,,,,
Nasser,Mrs.,Adele,FALSE,female,14,2nd,C,Lebanon,237736,30.0105,1,0,yes,,,,,,
Nassr rizq,Mr.,Saade,FALSE,male,20,3rd,C,Lebanon,2676,7.0406,0,0,no,,,,,,
Natsch,Mr.,Charles,FALSE,male,36,1st,C,United States,17596,29.14,0,1,no,,,,Married,,
Naughton,Miss.,Hannah,FALSE,female,21,3rd,Q,Ireland,365237,7.15,0,0,no,,,,Unmarried,,
Navratil,Master.,Edmond Roger,FALSE,male,2,2nd,S,France,230080,26,1,1,yes,,,,,,
Navratil,Master.,Michel Marcel,FALSE,male,3,2nd,S,France,230080,26,1,1,yes,,,,,,
Neal,Mr.,Bentley Harold (Harold Bentley),FALSE,male,26,victualling crew,S,England,NA,NA,NA,NA,yes,,,13,Married,,
Nenkov,Mr.,Hristo,FALSE,male,22,3rd,S,NA,349234,7.1711,0,0,no,,,,,,
Nesson,Mr.,Israel,FALSE,male,26,2nd,S,England,244368,13,0,0,no,,,,Married,,
Nettleton,Mr.,George Walter,FALSE,male,30,engineering crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Newell,Miss.,Madeleine,FALSE,female,31,1st,C,United States,35273,113.0506,1,0,yes,,,6,,,
Newell,Mr.,Arthur Webster,FALSE,male,58,1st,C,United States,35273,113.0506,0,2,no,,,,Married,,Cable Ship MacKay Bennett
Newman,Mr.,Charles Thomas,FALSE,male,33,engineering crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Newsom,Miss.,Helen Monypeny,FALSE,female,19,1st,S,United States,11752,26.0508,0,2,yes,,,5,Unmarried,,
Nicholls,Mr.,Joseph Charles,FALSE,male,19,2nd,S,England,33112,36.15,1,1,no,,,,Unmarried,,Cable Ship MacKay Bennett
Nicholls,Mr.,Sidney,FALSE,male,39,victualling crew,S,England,NA,NA,NA,NA,no,,,,,,
Nichols,Mr.,Walter Henry,FALSE,male,35,victualling crew,S,England,NA,NA,NA,NA,yes,,,15,Married,,
Nichols,Mr.,Albert William Stanley,TRUE,male,,,,,,,,,,,,,Married,,
Nichols,Mrs.,Emily,TRUE,female,,,,,,,,,,,,,Widowed,,
Nicholson,Mr.,Arthur Ernest,FALSE,male,60,1st,S,England,693,26,0,0,no,,,,Married,,Cable Ship MacKay Bennett
Nieminen,Miss.,Manta Josefina,FALSE,female,29,3rd,S,Finland,3101297,7.1806,0,0,no,,,,,,
Niklasson,Mr.,Samuel,FALSE,male,28,3rd,S,Sweden,363611,8.01,0,0,no,,,,,,
Nilsson,Miss.,Helmina Josefina,FALSE,female,26,3rd,S,Sweden,347470,7.1701,0,0,yes,,,13,Unmarried,,
Nilsson,Miss.,Berta Olivia,FALSE,female,18,3rd,S,Sweden,347066,7.1506,0,0,yes,,,,Engaged,,
Nilsson,Mr.,August Ferdinand,FALSE,male,21,3rd,S,Sweden,350410,7.1701,0,0,no,,,,Unmarried,,
Nīqūla yārid,Master.,Ilyās,FALSE,male,11,3rd,C,Lebanon,2651,11.041,1,0,yes,,,,,,
Nīqūla yārid,Miss.,Jamilah,FALSE,female,14,3rd,C,Lebanon,2651,11.041,1,0,yes,,,,,,
Nirva,Mr.,Iisakki Antino Äijö,FALSE,male,41,3rd,S,Finland,3101272,7.0206,0,0,no,,,,,,
Niskänen (Niskanen),Mr.,Juha (Juho),FALSE,male,39,3rd,S,United States,3101289,7.1806,0,0,yes,,,,Married,,
Niven,Mr.,John Brown,FALSE,male,30,engineering crew,S,Scotland,NA,NA,NA,NA,no,,,,Married,,
Nofal,Mr.,Mansouer,FALSE,male,20,3rd,C,Lebanon,2697,7.0407,0,0,no,,,,,,Cable Ship MacKay Bennett
Nolan,Mr.,Michael Bernard,TRUE,male,,,,,,,,,,,,,Married,,
Noon,Mr.,John Thomas,FALSE,male,42,engineering crew,S,England,NA,NA,NA,NA,no,,,,Widowed,,
Norman,Mr.,Robert Douglas,FALSE,male,27,2nd,S,Scotland,218629,13.1,0,0,no,,,,Unmarried,,Cable Ship MacKay Bennett
Norris,Mr.,James,FALSE,male,22,engineering crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Noss,Mr.,Henry,FALSE,male,30,engineering crew,S,England,NA,NA,NA,NA,yes,,,15,Married,,
Noss,Mr.,Bertram Arthur,FALSE,male,21,engineering crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Nosworthy,Mr.,Richard Cater,FALSE,male,21,3rd,S,England,39886,7.16,0,0,no,,,,Unmarried,,
Nourney,Mr.,Alfred,FALSE,male,20,1st,C,Germany,2166,13.1703,0,0,yes,,,7,Unmarried,,
Nutbean,Mr.,William,FALSE,male,30,engineering crew,S,England,NA,NA,NA,NA,yes,,,D,Married,,
Nye,Mrs.,Elizabeth,FALSE,female,29,2nd,S,United States,29395,10.1,0,0,yes,,,,Widowed,,
Nysten,Miss.,Anna Sofia,FALSE,female,22,3rd,S,Sweden,347081,7.15,0,0,yes,,,13,Unmarried,,
Nysveen,Mr.,Johannes Hansen,TRUE,male,,,,,,,,,,,,,Married,,
O'brien,Mr.,Denis,FALSE,male,21,3rd,Q,Ireland,330979,7.1607,0,0,no,,,,,,
O'brien,Mr.,Thomas,FALSE,male,27,3rd,Q,Ireland,370365,15.1,1,0,no,,,,,,
O'brien,Mrs.,Johanna (Hannah),FALSE,female,26,3rd,Q,Ireland,370365,15.1,1,0,yes,,,,Married,,
O'connell,Mr.,Patrick Denis,FALSE,male,18,3rd,Q,Ireland,334912,7.1408,0,0,no,,,,Unmarried,,
O'connor,Mr.,John,FALSE,male,29,engineering crew,S,England,NA,NA,NA,NA,yes,,,B,Unmarried,,
O'connor,Mr.,Maurice,FALSE,male,17,3rd,Q,Ireland,371060,7.15,0,0,no,,,,Unmarried,,
O'connor,Mr.,Patrick,FALSE,male,23,3rd,Q,Ireland,366713,7.15,0,0,no,,,,Unmarried,,
O'connor,Mr.,Thomas Peter,FALSE,male,44,victualling crew,B,England,NA,NA,NA,NA,no,,,,Married,,
O'dwyer,Miss.,Ellen,FALSE,female,24,3rd,Q,Ireland,330959,7.1707,0,0,yes,,,10,Unmarried,,
O'keefe,Mr.,Patrick,FALSE,male,21,3rd,Q,Ireland,368402,7.15,0,0,yes,,,B,Unmarried,,
O'leary,Miss.,Hanora,FALSE,female,16,3rd,Q,Ireland,330919,7.1607,0,0,yes,,,,Unmarried,,
O'loughlin,Dr.,William Francis Norman,FALSE,male,63,deck crew,B,England,NA,NA,NA,NA,no,,,,Unmarried,,
O'sullivan,Miss.,Bridget Mary,FALSE,female,21,3rd,Q,Ireland,330909,7.1207,0,0,no,,,,Unmarried,,
Ödahl,Mr.,Nils Martin,FALSE,male,23,3rd,S,Sweden,7267,9.0406,0,0,no,,,,,,
Odell,Miss.,Kate Louisa,TRUE,female,,,,,,,,,,,,,Unmarried,,
Odell,Mrs.,Lily,TRUE,female,,,,,,,,,,,,,Married,,
Öhman,Miss.,Velin Matilda,TRUE,female,,,,,,,,,,,,,Engaged,,
Oliva y ocana,Doña.,Fermina,FALSE,female,39,1st,C,Spain,17758,108.18,0,0,yes,Servant,,8,Unmarried,,
Olive,Mr.,Charles,FALSE,male,31,engineering crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Olive,Mr.,Ernest Roskelly,FALSE,male,27,victualling crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Oliver,Mr.,Harry,TRUE,male,,,,,,,,,,,,9,Married,,
Olliver,Mr.,Alfred John,FALSE,male,27,deck crew,B,Channel Islands,NA,NA,NA,NA,yes,,,5,,,
Olsen,Master.,Artur Karl,FALSE,male,9,3rd,S,Norway,17368,3.0305,0,1,yes,,,13,,,
Olsen,Mr.,Henry Margido,FALSE,male,28,3rd,S,Norway,4001,22.1006,0,0,no,,,,Married,,Cable Ship MacKay Bennett
Olsen,Mr.,Karl Siegwart Andreas,FALSE,male,42,3rd,S,United States,4579,8.0801,0,1,no,,,,Married,,
Olsen,Mr.,Ole Martin,FALSE,male,27,3rd,S,Norway,265302,7.0603,0,0,no,,,,,,
Olsson,Miss.,Elida,TRUE,female,,,,,,,,,,,,,Unmarried,,
Olsson,Mr.,Nils Johan Göransson,FALSE,male,28,3rd,S,Sweden,347464,7.1701,0,0,no,,,,,,
Olsson,Mr.,Oscar Wilhelm,FALSE,male,32,3rd,S,Sweden,347079,7.1506,0,0,yes,,,,,,
Olsvigen,Mr.,Thor Anderson,FALSE,male,20,3rd,S,Norway,6563,9.0406,0,0,no,,,,,,Cable Ship MacKay Bennett
Omont,Mr.,Alfred Fernand,FALSE,male,29,1st,C,France,12998,25.141,0,0,yes,,,7,,,
Oreskovic (Orešković),Miss.,Jelka,FALSE,female,23,3rd,S,Croatia,315085,8.1303,0,0,no,,,,Unmarried,,
Oreskovic (Orešković),Miss.,Marija,FALSE,female,20,3rd,S,Croatia,315096,8.1303,0,0,no,,,,Unmarried,,
Oreskovic (Orešković),Mr.,Luka,FALSE,male,20,3rd,S,Croatia,315094,8.1303,0,0,no,,,,Married,,
Orpet,Mr.,Walter Hayward,FALSE,male,31,victualling crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Orr,Mr.,James,FALSE,male,39,victualling crew,S,Scotland,NA,NA,NA,NA,no,,,,Unmarried,,
Osborne,Mr.,William Edward,FALSE,male,32,victualling crew,B,England,NA,NA,NA,NA,no,,,,Unmarried,,
Osén,Mr.,Olaf Elon,FALSE,male,16,3rd,S,Sweden,7534,9.0404,0,0,no,,,,Unmarried,,
Osman,Mr.,Frank,FALSE,male,27,deck crew,S,England,NA,NA,NA,NA,yes,,,2,Married,,
Osman,Mrs.,Mara,TRUE,female,,,,,,,,,,,,,Married,,
Ostby,Miss.,Helen Ragnhild,TRUE,female,,,,,,,,,,,,5,Unmarried,,
Ostby,Mr.,Engelhart Cornelius,FALSE,male,64,1st,S,United States,113509,61.1907,0,1,no,,,,,,
Østby,Miss.,Helen Ragnhild,FALSE,female,22,1st,S,United States,113509,61.1907,0,1,yes,,,,,,
Østby,Mr.,Engelhart Cornelius,TRUE,male,,,,,,,,,,,,,Widowed,,Cable Ship MacKay Bennett
Othen,Mr.,Charles Alfred,FALSE,male,36,engineering crew,S,England,NA,NA,NA,NA,yes,,,3,Married,,
Otter,Mr.,Richard,FALSE,male,38,2nd,S,United States,28213,13,0,0,no,,,,Married,,
Oviés y rodríguez,Mr.,Servando José Florentino,FALSE,male,36,1st,C,Cuba,17562,27.1405,0,0,no,,,,Married,,Cable Ship MacKay Bennett
Owen,Mr.,Lewis,FALSE,male,43,victualling crew,S,Wales,NA,NA,NA,NA,no,,,,Married,,
Oxenham,Mr.,Percy Thomas,FALSE,male,22,2nd,S,England,14260,10.1,0,0,yes,,,13,,,
Pacey,Mr.,Reginald lvan,FALSE,male,17,victualling crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Pachera,Sig.,Jean Baptiste Stanislas,FALSE,male,19,restaurant staff,S,England,NA,NA,NA,NA,no,,,,,,
Padron manent,Mr.,Julian,FALSE,male,27,2nd,C,Spain,2146,13.1703,0,0,yes,,,9,Unmarried,,
Paice,Mr.,Richard Charles John,FALSE,male,32,engineering crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Pain,Dr.,Alfred,FALSE,male,23,2nd,S,Canada,244278,10.1,0,0,no,,,,,,
Painter,Mr.,Charles Frederick,TRUE,male,,,,,,,,,,,,,Married,,
Painter,Mr.,Frank,FALSE,male,29,engineering crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Paintin,Mr.,James Arthur,FALSE,male,29,victualling crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Pallàs i castelló,Mr.,Emilio,TRUE,male,,,,,,,,,,,,9,Unmarried,,
